row	angle	predicted_obs	measured_obs	error	dchi
1470	110.490	0.17635E+01	0.17729E+01	0.28400E-01	-0.256E+01
1471	116.740	0.17622E+01	0.17169E+01	0.27800E-01	-0.647E+00
1472	123.370	0.17527E+01	0.16948E+01	0.27400E-01	-0.183E+00
1473	130.540	0.17349E+01	0.16399E+01	0.26800E-01	0.122E+01
1474	138.590	0.17085E+01	0.15718E+01	0.26100E-01	0.289E+01
1475	148.210	0.16732E+01	0.15444E+01	0.25600E-01	0.268E+01
1476	161.810	0.16282E+01	0.14148E+01	0.24300E-01	0.638E+01
1477	10.000	0.93068E+00	0.79600E+00	0.66000E-01	0.932E+00
1478	30.000	0.10922E+01	0.99500E+00	0.42000E-01	0.271E+00
1479	50.000	0.13420E+01	0.13550E+01	0.56000E-01	-0.212E+01
1480	70.000	0.15822E+01	0.15130E+01	0.64000E-01	-0.862E+00
1481	90.000	0.17429E+01	0.14950E+01	0.62000E-01	0.179E+01
1482	110.000	0.18010E+01	0.17230E+01	0.67000E-01	-0.949E+00
1483	130.000	0.17716E+01	0.15140E+01	0.71000E-01	0.167E+01
1484	150.000	0.16982E+01	0.15370E+01	0.65000E-01	0.427E+00
1485	170.000	0.16395E+01	0.15620E+01	0.14700E+00	-0.350E+00
1486	10.000	0.95507E+00	0.81500E+00	0.60000E-01	0.208E+00
1487	30.000	0.11224E+01	0.10030E+01	0.44000E-01	-0.694E+00
1488	50.000	0.13808E+01	0.11890E+01	0.56000E-01	0.131E+00
1489	70.000	0.16286E+01	0.14060E+01	0.64000E-01	0.796E-01
1490	90.000	0.17935E+01	0.14970E+01	0.63000E-01	0.904E+00
1491	110.000	0.18514E+01	0.16030E+01	0.68000E-01	0.161E-01
1492	130.000	0.18184E+01	0.13970E+01	0.70000E-01	0.255E+01
1493	150.000	0.17403E+01	0.16220E+01	0.68000E-01	-0.168E+01
1494	170.000	0.16782E+01	0.15110E+01	0.17300E+00	-0.329E+00
1495	10.000	0.98021E+00	0.80000E+00	0.64000E-01	0.110E+01
1496	30.000	0.11535E+01	0.10240E+01	0.44000E-01	0.903E-02
1497	50.000	0.14208E+01	0.13410E+01	0.58000E-01	-0.137E+01
1498	70.000	0.16767E+01	0.15070E+01	0.66000E-01	-0.272E+00
1499	90.000	0.18458E+01	0.15870E+01	0.65000E-01	0.804E+00
1500	110.000	0.19034E+01	0.16670E+01	0.69000E-01	0.339E+00
1501	130.000	0.18666E+01	0.15080E+01	0.72000E-01	0.208E+01
1502	150.000	0.17835E+01	0.16780E+01	0.69000E-01	-0.136E+01
1503	170.000	0.17179E+01	0.14260E+01	0.22200E+00	0.449E+00
1504	18.190	0.10452E+01	0.88470E+00	0.24400E-01	0.558E+01
1505	31.790	0.11892E+01	0.10411E+01	0.26800E-01	0.449E+01
1506	41.410	0.13173E+01	0.12289E+01	0.29200E-01	0.198E+01
1507	49.460	0.14308E+01	0.13497E+01	0.29900E-01	0.160E+01
1508	56.630	0.15305E+01	0.15016E+01	0.30200E-01	-0.221E+00
1509	63.260	0.16176E+01	0.16317E+01	0.31200E-01	-0.166E+01
1510	69.510	0.16923E+01	0.16859E+01	0.31000E-01	-0.106E+01
1511	75.520	0.17559E+01	0.17693E+01	0.31400E-01	-0.173E+01
1512	81.370	0.18087E+01	0.18873E+01	0.32600E-01	-0.370E+01
1513	87.130	0.18512E+01	0.19518E+01	0.33000E-01	-0.435E+01
1514	92.870	0.18841E+01	0.19646E+01	0.32800E-01	-0.379E+01
1515	98.630	0.19074E+01	0.19802E+01	0.32400E-01	-0.362E+01
1516	104.480	0.19214E+01	0.19443E+01	0.32300E-01	-0.209E+01
1517	110.490	0.19263E+01	0.19475E+01	0.32200E-01	-0.205E+01
1518	116.740	0.19221E+01	0.19346E+01	0.31900E-01	-0.179E+01
1519	123.370	0.19087E+01	0.18976E+01	0.31200E-01	-0.107E+01
1520	130.540	0.18858E+01	0.17699E+01	0.29900E-01	0.241E+01
1521	138.590	0.18531E+01	0.17705E+01	0.30000E-01	0.132E+01
1522	148.210	0.18102E+01	0.16453E+01	0.28600E-01	0.429E+01
1523	161.810	0.17566E+01	0.15227E+01	0.27200E-01	0.710E+01
1524	10.000	0.10058E+01	0.74000E+00	0.72000E-01	0.199E+01
1525	30.000	0.11851E+01	0.10890E+01	0.47000E-01	-0.103E+01
1526	50.000	0.14617E+01	0.12740E+01	0.59000E-01	0.164E+00
1527	70.000	0.17257E+01	0.14570E+01	0.68000E-01	0.861E+00
1528	90.000	0.18992E+01	0.16730E+01	0.68000E-01	-0.751E-01
1529	110.000	0.19564E+01	0.18500E+01	0.73000E-01	-0.181E+01
1530	130.000	0.19156E+01	0.14790E+01	0.74000E-01	0.275E+01
1531	150.000	0.18272E+01	0.16800E+01	0.72000E-01	-0.105E+01
1532	170.000	0.17581E+01	0.14170E+01	0.13700E+00	0.927E+00
1533	120.000	0.19738E+01	0.22100E+01	0.16000E+00	-0.148E+01
