call_id	energy_index	row_id	family	branch	orbital_l	legacy_l	state_index	form_selector	dispatch	dispatch_branch	formula_title	dispatch_title	previous_title	pre_reset_energy	post_reset_energy	input_energy	effective_energy	dither_before	z	qb	qk	zr	zb	born	ter	tei	der	dei	hadronic_real	hadronic_imag
1	1	14	3	2	5	6	2	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	3.4559466399741723E-008	9.8330926232725406E-030	0.0000000000000000E+000	3.4559466399741723E-008	3.3982642429811418E-037	9.8330926232725406E-030	0.0000000000000000E+000
1	1	15	4	1	4	5	1	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	9.7552215576171875E+002	-7.7661539257990611E-017	4.5938796233713219E-007	1.9637384698526685E-024	0.0000000000000000E+000	4.5938796233713219E-007	9.0211781109222983E-031	1.9637384698526685E-024	0.0000000000000000E+000
1	1	16	4	1	5	6	1	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	2.4470652343750000E+004	0.0000000000000000E+000	8.3103577352972025E-009	1.8596925492381747E-029	0.0000000000000000E+000	8.3103577352972025E-009	1.5454710007749373E-037	1.8596925492381747E-029	0.0000000000000000E+000
1	1	17	4	2	4	5	2	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	6.0587597656250000E+002	-4.7192652414510157E-017	-3.6704099670714641E-007	2.9041490212974993E-024	0.0000000000000000E+000	-3.6704099670714641E-007	-1.0659417567889287E-030	2.9041490212974993E-024	0.0000000000000000E+000
1	1	18	4	2	5	6	2	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	-1.4670905071043762E-019	-6.9265131408258185E-009	9.8330926232725406E-030	0.0000000000000000E+000	-6.9265131408258185E-009	-6.8109046871674847E-038	9.8330926232725406E-030	0.0000000000000000E+000
1	1	19	5	1	4	5	1	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-3.6244962302589556E-006	1.9637384698526685E-024	0.0000000000000000E+000	-3.6244962302589556E-006	-7.1175629989746882E-030	1.9637384698526685E-024	0.0000000000000000E+000
1	1	20	5	1	5	6	1	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-7.2437465803432133E-008	1.8596925492381747E-029	0.0000000000000000E+000	-7.2437465803432133E-008	-1.3471141763450765E-036	1.8596925492381747E-029	0.0000000000000000E+000
1	1	21	5	2	4	5	2	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-1.4673553323518718E-006	2.9041490212974993E-024	0.0000000000000000E+000	-1.4673553323518718E-006	-4.2614186715614163E-030	2.9041490212974993E-024	0.0000000000000000E+000
1	1	22	5	2	5	6	2	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-3.4559235473352601E-008	9.8330926232725406E-030	0.0000000000000000E+000	-3.4559235473352601E-008	-3.3982415979979583E-037	9.8330926232725406E-030	0.0000000000000000E+000
1	1	23	6	1	4	5	1	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-4.5926930170026026E-007	1.9637384698526685E-024	0.0000000000000000E+000	-4.5926930170026026E-007	-9.0188478109212282E-031	1.9637384698526685E-024	0.0000000000000000E+000
1	1	24	6	1	5	6	1	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	-8.3106668213872581E-009	1.8596925492381747E-029	0.0000000000000000E+000	-8.3106668213872581E-009	-1.5455285100639132E-037	1.8596925492381747E-029	0.0000000000000000E+000
1	1	25	6	2	4	5	2	25	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	6.2601625359093305E-006	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	3.6593758068192983E-007	2.9041490212974993E-024	0.0000000000000000E+000	3.6593758068192983E-007	1.0627372651490391E-030	2.9041490212974993E-024	0.0000000000000000E+000
1	1	26	6	2	5	6	2	3	T	7	SP00	SP00	SP00	5.0081615336239338E-003	5.0081615336239338E-003	5.0081615336239338E-003	2.0000000000000000E+000	1.0000000474974513E-003	3.7086505471961573E-005	1.0294783115386963E+000	8.1183714792132378E-003	0.0000000000000000E+000	0.0000000000000000E+000	6.9301169247637517E-009	9.8330926232725406E-030	0.0000000000000000E+000	6.9301169247637517E-009	6.8144482907240693E-038	9.8330926232725406E-030	0.0000000000000000E+000
2	1	1	1	1	4	5	3	25	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	1.5719153452664614E-005	1.6313390731811523E+000	1.2848974205553532E-002	0.0000000000000000E+000	0.0000000000000000E+000	-1.3608295375888702E-005	1.1561815532893097E-022	1.4012984643248171E-044	-1.3608295375888702E-005	-1.5733660309833002E-027	1.1561815532893097E-022	1.4012984643248171E-044
2	1	2	1	1	5	6	3	25	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	1.5719153452664614E-005	1.6313390731811523E+000	1.2848974205553532E-002	0.0000000000000000E+000	0.0000000000000000E+000	-3.4234477652717032E-007	1.8616094694415409E-027	0.0000000000000000E+000	-3.4234477652717032E-007	-6.3731226205555014E-034	1.8616094694415409E-027	0.0000000000000000E+000
2	1	3	1	2	1	2	4	21	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	9.3124413979239762E-005	1.6313390731811523E+000	1.2848974205553532E-002	-2.8788650390625000E+004	1.1857033707201481E-002	-3.7920236587524414E-001	3.3556341350049479E-007	1.1260285916582860E-013	-3.7700575590133667E-001	-1.2650933456370694E-007	3.3556341350049479E-007	1.1260285916582860E-013
2	1	4	1	2	4	5	4	25	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	1.5719153452664614E-005	1.6313390731811523E+000	1.2848974205553532E-002	0.0000000000000000E+000	0.0000000000000000E+000	-5.5108339438447729E-006	-4.8064373565578951E-023	2.8025969286496341E-045	-5.5108339438447729E-006	2.6487478229202928E-028	-4.8064373565578951E-023	2.8025969286496341E-045
2	1	5	1	2	5	6	4	25	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	1.5719153452664614E-005	1.6313390731811523E+000	1.2848974205553532E-002	0.0000000000000000E+000	3.1842133632542507E-018	-1.6331973995420412E-007	3.6021784789242217E-027	0.0000000000000000E+000	-1.6331973995420412E-007	-5.8830686684247863E-034	3.6021784789242217E-027	0.0000000000000000E+000
2	1	6	2	1	4	5	3	25	T	7	SP00	SP00	SP00	1.2575520202517509E-002	1.2575520202517509E-002	1.2575520202517509E-002	2.0000000000000000E+000	1.0000000474974513E-003	1.5719153452664614E-005	1.6313390731811523E+000	1.2848974205553532E-002	0.0000000000000000E+000	1.0305813446826340E-014	-1.7250109749511466E-006	1.1561815532893097E-022	1.4012984643248171E-044	-1.7250109749511466E-006	-1.9944258836006109E-028	1.1561815532893097E-022	1.4012984643248171E-044
