sequence	row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	pre_reset_energy	post_reset_energy	epxx	dispatch	dispatch_branch	dispatch_title	previous_title	effective_energy	dither_before	hadronic_real	hadronic_imag
3	10	2	2	6	2	5	4	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
3	11	3	1	5	2	5	1	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
3	12	3	1	6	2	5	1	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
3	13	3	2	5	2	5	2	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
3	14	3	2	6	2	5	2	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
3	15	4	1	5	2	5	1	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
3	16	4	1	6	2	5	1	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
3	17	4	2	5	2	5	2	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
3	18	4	2	6	2	5	2	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
3	19	5	1	5	0	3	1	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
3	20	5	1	6	0	3	1	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
3	21	5	2	5	0	3	2	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
3	22	5	2	6	0	3	2	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
3	23	6	1	5	2	5	1	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
3	24	6	1	6	0	3	1	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
3	25	6	2	5	2	5	2	25	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
3	26	6	2	6	0	3	2	3	7.9406589269638062E-002	7.9406589269638062E-002	7.9406589269638062E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
4	1	1	1	5	2	5	3	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
4	2	1	1	6	2	5	3	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
4	3	1	2	2	2	1	4	21	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
4	4	1	2	5	2	5	4	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
4	5	1	2	6	2	5	4	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
4	6	2	1	5	2	5	3	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
4	7	2	1	6	2	5	3	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
4	8	2	2	2	2	1	4	21	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
4	9	2	2	5	2	5	4	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
4	10	2	2	6	2	5	4	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
4	11	3	1	5	2	5	1	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
4	12	3	1	6	2	5	1	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
4	13	3	2	5	2	5	2	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
4	14	3	2	6	2	5	2	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
4	15	4	1	5	2	5	1	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
4	16	4	1	6	2	5	1	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
4	17	4	2	5	2	5	2	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
4	18	4	2	6	2	5	2	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
4	19	5	1	5	0	3	1	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
4	20	5	1	6	0	3	1	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
4	21	5	2	5	0	3	2	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
4	22	5	2	6	0	3	2	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
4	23	6	1	5	2	5	1	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
4	24	6	1	6	0	3	1	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
4	25	6	2	5	2	5	2	25	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
4	26	6	2	6	0	3	2	3	8.9008800685405731E-002	8.9008800685405731E-002	8.9008800685405731E-002	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
5	1	1	1	5	2	5	3	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
5	2	1	1	6	2	5	3	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
5	3	1	2	2	2	1	4	21	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
5	4	1	2	5	2	5	4	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
5	5	1	2	6	2	5	4	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
5	6	2	1	5	2	5	3	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
5	7	2	1	6	2	5	3	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
5	8	2	2	2	2	1	4	21	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
5	9	2	2	5	2	5	4	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
5	10	2	2	6	2	5	4	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
5	11	3	1	5	2	5	1	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
5	12	3	1	6	2	5	1	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
5	13	3	2	5	2	5	2	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
5	14	3	2	6	2	5	2	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
5	15	4	1	5	2	5	1	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
5	16	4	1	6	2	5	1	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
5	17	4	2	5	2	5	2	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
5	18	4	2	6	2	5	2	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
5	19	5	1	5	0	3	1	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
5	20	5	1	6	0	3	1	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
5	21	5	2	5	0	3	2	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
5	22	5	2	6	0	3	2	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
5	23	6	1	5	2	5	1	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
5	24	6	1	6	0	3	1	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
5	25	6	2	5	2	5	2	25	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
5	26	6	2	6	0	3	2	3	1.7848430573940277E-001	1.7848430573940277E-001	1.7848430573940277E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
6	1	1	1	5	2	5	3	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
6	2	1	1	6	2	5	3	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
6	3	1	2	2	2	1	4	21	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
6	4	1	2	5	2	5	4	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
6	5	1	2	6	2	5	4	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
6	6	2	1	5	2	5	3	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
6	7	2	1	6	2	5	3	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
6	8	2	2	2	2	1	4	21	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
6	9	2	2	5	2	5	4	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
6	10	2	2	6	2	5	4	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
6	11	3	1	5	2	5	1	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
6	12	3	1	6	2	5	1	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
6	13	3	2	5	2	5	2	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
6	14	3	2	6	2	5	2	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
6	15	4	1	5	2	5	1	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
6	16	4	1	6	2	5	1	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
6	17	4	2	5	2	5	2	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
6	18	4	2	6	2	5	2	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
6	19	5	1	5	0	3	1	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
6	20	5	1	6	0	3	1	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
6	21	5	2	5	0	3	2	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
6	22	5	2	6	0	3	2	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
6	23	6	1	5	2	5	1	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
6	24	6	1	6	0	3	1	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
6	25	6	2	5	2	5	2	25	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
6	26	6	2	6	0	3	2	3	2.0567141473293304E-001	2.0567141473293304E-001	2.0567141473293304E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
7	1	1	1	5	2	5	3	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
7	2	1	1	6	2	5	3	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
7	3	1	2	2	2	1	4	21	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
7	4	1	2	5	2	5	4	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
7	5	1	2	6	2	5	4	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
7	6	2	1	5	2	5	3	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.3281209579548774E-013	8.7013842757729048E-025
7	7	2	1	6	2	5	3	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	2.3886955916952238E-015	5.7058665060100354E-030
7	8	2	2	2	2	1	4	21	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	6.7302415845915675E-004	4.5296175699149899E-007
7	9	2	2	5	2	5	4	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	-3.8778539841050064E-013	1.5037750985222539E-025
7	10	2	2	6	2	5	4	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	4.6220796456983727E-015	2.1363620153991231E-029
7	11	3	1	5	2	5	1	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
7	12	3	1	6	2	5	1	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
7	13	3	2	5	2	5	2	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
7	14	3	2	6	2	5	2	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
7	15	4	1	5	2	5	1	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
7	16	4	1	6	2	5	1	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
7	17	4	2	5	2	5	2	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
7	18	4	2	6	2	5	2	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
7	19	5	1	5	0	3	1	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
7	20	5	1	6	0	3	1	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
7	21	5	2	5	0	3	2	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
7	22	5	2	6	0	3	2	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
7	23	6	1	5	2	5	1	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	9.9808193394085309E-013	9.9616753604869140E-025
7	24	6	1	6	0	3	1	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	3.7746384285634958E-015	1.4247895816260325E-029
7	25	6	2	5	2	5	2	25	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.4760511606384807E-012	2.1787271267830035E-024
7	26	6	2	6	0	3	2	3	2.1323987841606140E-001	2.1323987841606140E-001	2.1323987841606140E-001	T	7	SP00	SP00	2.0000000000000000E+000	1.0000000474974513E-003	1.9958336639456804E-015	3.9833520034111257E-030
