candidate	canonical_file	routine	status	canonical_line	candidate_line	canonical_sha256	candidate_sha256	behavioral_relevance
pru03.f	pru.f	HS31	changed	10589	9484	ffab498ccb2965565a573d45e26a42dc37e6f2ca51b29d514c0888783445cc8e	a2e8db5c589e151d7c49ded9ded744d7e31a12b0f36b80960e1a395b7663f82b	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HF15	changed	10615	9506	ab37df45306b9e1259aad4eb4a8cbe2fcabc0b7efad4b07eda47c597cf17a83b	8e6d39bc71ec5fbde0b4a2f01d5692465db330f8c20167d69d7f1013a350d10d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HP31	changed	10663	9547	3e5b76d736958710d47c6bea4987c2bb2c15d8b3f730ff747a8cddfbc5cf558b	24ce2b35db3cc98e0c123c6b10fc434462feea8f0d81f1a281f768d10f69ffd5	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HD15	changed	10687	9565	2d284ecbbba066c4e82a854db521f7e71140911c1747d734a8583e99a2dd0612	485db25707adea03a5c6aeb249cfa50fc108ce76cb3d1e3c52f9f710ce68f019	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HF35	changed	10735	9603	2a26fe721e64a02a4f30b68056360f17abcc36ffa35f5dc6b612c3cae63861f8	022f8e123104ca079b4e690d261f22e221705388f29619fc52dedd8b43c00df9	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HF37	changed	10762	9624	ea523dbb17cb83c6f1e32a2467993c5c5b49ca5e9d20f6943ae1c307d1e9a67e	f30c7ca074e5075f9089f788c5524557cc8144a3301cd4ca80a14e40e726bb9c	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HP13	changed	10790	9645	43252ebbca1f0259e129bb65b5f0fbb4435e76fcb168b43cba9552844f823a60	ce2747d9e86754ee0c42ee332eec7f8af0e82f318c7506045bccc1540a3a0b0d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HEL_OUT	changed	10838	9684	4f926ad1c5e570666fbf1aab7392482449e25fc0bdfcf68028c43f2d49e3c13f	cfa604fdd013e68317617876723bf7e4034a5caf915c106b4140888c5cda926c	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	INVFTOA	canonical-only	10874		2988f3a8df7d3a4e624557307d6550d00c12e671dd295adec6649d563b02b11b		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	INVATOF	canonical-only	10950		748f122c0cc9c1a9c4334735e87bce3a2339077ca4436f629dbca3fe821dae82		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	S11TRD	canonical-only	11043		22b14301e45f4bc86fadfdfdf653f0160803f12789038eea940615d127e05149		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HS11TRD	canonical-only	11138		e1a625092a612906d0754d28ff18f07dbee2279eaae50bc5d822ea2722ff8eba		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MDINC	canonical-only	11178		6aed43192d1cae57e1d30ea9568543de58ebf096bdd9e602c105e718bf1fa5bf		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MAID03	archive-only		5439		1f41ff6a171392d4b274598a6a808d219fa8e7a7acc44dfe6a539c663c3ae013	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SOLUTIONS	archive-only		9212		ed169245fbf2fbeec8a6bf83fb6f15de2ad58feb53287173afd69b6ac085838c	historical-delta-not-canonical-without-workflow-evidence
