call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	spw	sopw	opec_original	raw_real	raw_imag
5	1	1	1	1	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.0024384558200836E-001	-2.1241484582424164E-001	-7.6502112733578542E-007
5	1	1	1	1	4	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.4465702958405018E-003	-3.8662662263959646E-003	-8.6554201306210388E-011
5	1	1	1	2	1	135	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4617475891113281E+002	-2.7778276443481445E+001	-4.1586387902498245E-002
5	1	1	1	2	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.9265247285366058E-002	-3.1296711415052414E-002	1.6530887592125509E-007
5	1	1	1	2	4	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4214441180229187E-003	-1.3578267535194755E-003	-5.8160865012979457E-010
5	1	1	2	1	2	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9826198816299438E+000	-1.3742221593856812E+000	-4.4755224371328950E-004
5	1	1	2	1	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1008320152759552E-002	-1.7206894233822823E-002	-6.2036228598572052E-008
5	1	1	2	1	4	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.4358493546023965E-004	-2.5538081536069512E-004	-5.7641591152957083E-012
5	1	1	2	2	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0095201432704926E-002	1.3504578731954098E-002	-7.1325771955343953E-008
5	1	1	2	2	4	124	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.0840759649872780E-004	0.0000000000000000E+000	0.0000000000000000E+000
5	1	1	3	1	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0039354860782623E-001	7.0221967995166779E-002	5.1739340278800228E-007
5	1	1	3	1	4	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.1144947279244661E-003	3.8822584319859743E-003	9.2053337175102001E-010
5	1	1	3	2	1	135	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0570323944091797E+001	1.8155464172363281E+001	-3.2893363386392593E-002
5	1	1	3	2	2	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.8539081215858459E-001	4.4672334194183350E-001	8.8030472397804260E-005
5	1	1	3	2	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.9466055557131767E-002	2.1138742566108704E-002	2.5617018195589480E-007
5	1	1	3	2	4	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.4793998869135976E-004	9.4161642482504249E-004	-4.9385221606579321E-011
5	1	1	4	1	2	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0195708274841309E+000	2.1104931831359863E-001	1.1729166726581752E-004
5	1	1	4	1	3	134	1.4680000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4668014831840992E-002	1.3551589101552963E-002	9.5460457316676184E-008
