boundary	row	category	field	typed	forced_legacy
final	643	value	a1_real	1.3640138506889343E-001	1.3640137016773224E-001
final	643	value	a2_real	7.6668184995651245E-001	7.6668202877044678E-001
final	643	value	a3_real	-1.9770244359970093E+000	-1.9770243167877197E+000
final	643	value	a4_real	-1.0742868423461914E+001	-1.0742872238159180E+001
final	643	value	dsg	2.7248281240463257E-001	2.7248299121856689E-001
final	644	value	a1_real	1.5601775646209717E+000	1.5601757764816284E+000
final	644	value	a1_imag	2.8633050620555878E-002	2.8633052483201027E-002
final	644	value	a2_real	-7.7729153633117676E+000	-7.7729630470275879E+000
final	644	value	a2_imag	-2.2509152889251709E+000	-2.2509143352508545E+000
final	644	value	a3_real	-1.6222544014453888E-001	-1.6222530603408813E-001
final	644	value	a4_real	9.0279835462570190E-001	9.0280181169509888E-001
final	644	value	a4_imag	2.0029424130916595E-001	2.0029415190219879E-001
final	644	value	dsg	1.5022957324981689E-001	1.5023116767406464E-001
final	645	value	a1_real	4.3650527000427246E+000	4.3650479316711426E+000
final	645	value	a2_real	-6.6005883216857910E+000	-6.6006236076354980E+000
final	645	value	a2_imag	-2.1775872707366943E+000	-2.1775863170623779E+000
final	645	value	a3_real	-1.3951009511947632E+000	-1.3950997591018677E+000
final	645	value	a4_real	2.3741986751556396E+000	2.3742108345031738E+000
final	645	value	a4_imag	5.9346997737884521E-001	5.9346973896026611E-001
final	645	value	dsg	1.6443175077438354E-001	1.6443277895450592E-001
final	646	value	a1_real	6.2949991226196289E+000	6.2949924468994141E+000
final	646	value	a1_imag	1.1495166271924973E-001	1.1495167016983032E-001
final	646	value	a2_real	-4.5180673599243164E+000	-4.5181150436401367E+000
final	646	value	a2_imag	-2.0344905853271484E+000	-2.0344896316528320E+000
final	646	value	a3_real	-3.5254528522491455E+000	-3.5254497528076172E+000
final	646	value	a3_imag	-5.3586542606353760E-002	-5.3586538881063461E-002
final	646	value	a4_real	2.9157311916351318E+000	2.9157490730285645E+000
final	646	value	a4_imag	9.6499305963516235E-001	9.6499264240264893E-001
final	646	value	dsg	1.8790726363658905E-001	1.8790818750858307E-001
final	647	value	a1_real	6.9986562728881836E+000	6.9986500740051270E+000
final	647	value	a2_real	-2.0090398788452148E+000	-2.0090751647949219E+000
final	647	value	a2_imag	-1.8282747268676758E+000	-1.8282738924026489E+000
final	647	value	a3_real	-5.9413151741027832E+000	-5.9413108825683594E+000
final	647	value	a4_real	2.1521899700164795E+000	2.1522166728973389E+000
final	647	value	a4_imag	1.3022621870040894E+000	1.3022615909576416E+000
final	647	value	dsg	2.1401037275791168E-001	2.1401064097881317E-001
final	648	value	a1_real	6.4355463981628418E+000	6.4355406761169434E+000
final	648	value	a1_imag	1.1714434623718262E-001	1.1714435368776321E-001
final	648	value	a2_real	3.2698434591293335E-001	3.2695993781089783E-001
final	648	value	a2_imag	-1.5678495168685913E+000	-1.5678486824035645E+000
final	648	value	a3_real	-7.8887658119201660E+000	-7.8887619972229004E+000
final	648	value	a3_imag	-1.1710856109857559E-001	-1.1710856854915619E-001
final	648	value	a4_real	5.7075377553701401E-002	5.7105883955955505E-002
final	648	value	a4_imag	1.5950469970703125E+000	1.5950462818145752E+000
final	648	value	dsg	2.3754349350929260E-001	2.3754316568374634E-001
final	649	value	a1_real	4.8993759155273438E+000	4.8993725776672363E+000
final	649	value	a1_imag	8.9319974184036255E-002	8.9319981634616852E-002
final	649	value	a2_real	1.9420857429504395E+000	1.9420588016510010E+000
final	649	value	a2_imag	-1.2634009122848511E+000	-1.2634001970291138E+000
final	649	value	a3_real	-8.6752176284790039E+000	-8.6752138137817383E+000
final	649	value	a4_real	-2.9995696544647217E+000	-2.9995408058166504E+000
final	649	value	a4_imag	1.8357876539230347E+000	1.8357868194580078E+000
final	649	value	dsg	2.5552293658256531E-001	2.5552207231521606E-001
final	650	value	a1_real	2.9342544078826904E+000	2.9342510700225830E+000
final	650	value	a2_real	2.5104310512542725E+000	2.5104153156280518E+000
final	650	value	a2_imag	-9.2547738552093506E-001	-9.2547696828842163E-001
final	650	value	a3_real	-7.8830027580261230E+000	-7.8830003738403320E+000
final	650	value	a3_imag	-1.1505017429590225E-001	-1.1505018174648285E-001
final	650	value	a4_real	-6.3340477943420410E+000	-6.3340215682983398E+000
final	650	value	a4_imag	2.0194563865661621E+000	2.0194554328918457E+000
final	650	value	dsg	2.6666304469108582E-001	2.6666200160980225E-001
final	651	value	a1_real	1.1690846681594849E+000	1.1690837144851685E+000
final	651	value	a2_real	2.0223248004913330E+000	2.0223147869110107E+000
final	651	value	a2_imag	-5.6432807445526123E-001	-5.6432783603668213E-001
final	651	value	a3_real	-5.5093803405761719E+000	-5.5093789100646973E+000
final	651	value	a4_real	-9.1455106735229492E+000	-9.1454916000366211E+000
final	651	value	a4_imag	2.1430971622467041E+000	2.1430962085723877E+000
final	651	value	dsg	2.7156192064285278E-001	2.7156102657318115E-001
final	652	value	a1_real	1.3645063340663910E-001	1.3645052909851074E-001
final	652	value	a1_imag	2.5099238846451044E-003	2.5099241174757481E-003
final	652	value	a2_real	7.6698255538940430E-001	7.6697874069213867E-001
final	652	value	a2_imag	-1.8960639834403992E-001	-1.8960630893707275E-001
final	652	value	a3_real	-1.9777909517288208E+000	-1.9777901172637939E+000
final	652	value	a4_real	-1.0746689796447754E+001	-1.0746664047241211E+001
final	652	value	a4_imag	2.2052121162414551E+000	2.2052111625671387E+000
final	652	value	dsg	2.7274370193481445E-001	2.7274245023727417E-001
final	653	value	a1_real	7.9905062913894653E-001	7.9905045032501221E-001
final	653	value	a2_real	-8.0200519561767578E+000	-8.0200128555297852E+000
final	653	value	a2_imag	-2.2989571094512939E+000	-2.2989568710327148E+000
final	653	value	a4_real	4.6619224548339844E-001	4.6619006991386414E-001
final	653	value	a4_imag	1.0221097618341446E-001	1.0221096128225327E-001
final	653	value	dsg	1.5569108724594116E-001	1.5568967163562775E-001
final	654	value	a1_real	2.3561761379241943E+000	2.3561756610870361E+000
final	654	value	a2_real	-7.7113924026489258E+000	-7.7113542556762695E+000
final	654	value	a2_imag	-2.2800462245941162E+000	-2.2800457477569580E+000
final	654	value	a4_real	1.3552429676055908E+000	1.3552370071411133E+000
final	654	value	a4_imag	3.0566820502281189E-001	3.0566814541816711E-001
final	654	value	dsg	1.5968874096870422E-001	1.5968739986419678E-001
final	655	value	a2_real	-7.1110658645629883E+000	-7.1110191345214844E+000
final	655	value	a3_real	-1.0022683143615723E+000	-1.0022681951522827E+000
final	655	value	a4_real	2.1164443492889404E+000	2.1164352893829346E+000
final	655	value	a4_imag	5.0625157356262207E-001	5.0625151395797729E-001
final	655	value	dsg	1.6729237139225006E-001	1.6729080677032471E-001
final	656	value	a2_real	-6.2528052330017090E+000	-6.2527594566345215E+000
final	656	value	a2_imag	-2.1866884231567383E+000	-2.1866881847381592E+000
final	656	value	a3_real	-1.8977191448211670E+000	-1.8977189064025879E+000
final	656	value	a4_real	2.6721668243408203E+000	2.6721544265747070E+000
final	656	value	a4_imag	7.0211136341094971E-001	7.0211124420166016E-001
final	656	value	dsg	1.7780004441738129E-001	1.7779862880706787E-001
final	657	value	a1_real	6.0236706733703613E+000	6.0236697196960449E+000
final	657	value	a2_real	-5.1857662200927734E+000	-5.1857275962829590E+000
final	657	value	a2_imag	-2.1134047508239746E+000	-2.1134045124053955E+000
final	657	value	a3_real	-2.9925968647003174E+000	-2.9925973415374756E+000
final	657	value	a4_real	2.9564313888549805E+000	2.9564139842987061E+000
final	657	value	a4_imag	8.9149421453475952E-001	8.9149409532546997E-001
final	657	value	dsg	1.9032095372676849E-001	1.9031983613967896E-001
final	658	value	a1_real	6.7106103897094727E+000	6.7106099128723145E+000
final	658	value	a2_real	-3.9726350307464600E+000	-3.9725911617279053E+000
final	658	value	a2_imag	-2.0234966278076172E+000	-2.0234963893890381E+000
final	658	value	a3_real	-4.2074265480041504E+000	-4.2074260711669922E+000
final	658	value	a4_real	2.9197006225585938E+000	2.9196774959564209E+000
final	658	value	a4_imag	1.0727740526199341E+000	1.0727739334106445E+000
final	658	value	dsg	2.0392490923404694E-001	2.0392379164695740E-001
final	659	value	a1_real	7.0694746971130371E+000	7.0694742202758789E+000
final	659	value	a2_real	-2.6862437725067139E+000	-2.6862084865570068E+000
final	659	value	a2_imag	-1.9180083274841309E+000	-1.9180080890655518E+000
final	659	value	a3_real	-5.4503731727600098E+000	-5.4503736495971680E+000
final	659	value	a4_real	2.5333480834960938E+000	2.5333230495452881E+000
final	659	value	a4_imag	1.2444773912429810E+000	1.2444771528244019E+000
final	659	value	dsg	2.1776208281517029E-001	2.1776138246059418E-001
final	660	value	a1_real	7.0947451591491699E+000	7.0947446823120117E+000
final	660	value	a2_real	-1.4050123691558838E+000	-1.4049774408340454E+000
final	660	value	a2_imag	-1.7981153726577759E+000	-1.7981151342391968E+000
final	660	value	a4_real	1.7932045459747314E+000	1.7931789159774780E+000
final	660	value	a4_imag	1.4052996635437012E+000	1.4052994251251221E+000
final	660	value	dsg	2.3113691806793213E-001	2.3113650083541870E-001
final	661	value	a2_real	-2.0723095536231995E-001	-2.0719717442989349E-001
final	661	value	a2_imag	-1.6650885343551636E+000	-1.6650882959365845E+000
final	661	value	a3_real	-7.6265463829040527E+000	-7.6265473365783691E+000
final	661	value	a4_real	7.2139221429824829E-001	7.2135806083679199E-001
final	661	value	a4_imag	1.5541157722473145E+000	1.5541155338287354E+000
final	661	value	dsg	2.4352265894412994E-001	2.4352255463600159E-001
final	662	value	a1_real	6.2336192131042480E+000	6.2336187362670898E+000
final	662	value	a2_real	8.3511310815811157E-001	8.3513832092285156E-001
final	662	value	a2_imag	-1.5202593803405762E+000	-1.5202591419219971E+000
final	662	value	a3_imag	-1.3135440647602081E-001	-1.3135442137718201E-001
final	662	value	a4_real	-6.3399422168731689E-001	-6.3402956724166870E-001
final	662	value	a4_imag	1.6899824142456055E+000	1.6899822950363159E+000
final	662	value	dsg	2.5453993678092957E-001	2.5454011559486389E-001
final	663	value	a1_real	5.4427809715270996E+000	5.4427814483642578E+000
final	663	value	a2_real	1.6622318029403687E+000	1.6622645854949951E+000
final	663	value	a2_imag	-1.3649907112121582E+000	-1.3649904727935791E+000
final	663	value	a3_real	-8.7781667709350586E+000	-8.7781658172607422E+000
final	663	value	a4_real	-2.2016096115112305E+000	-2.2016456127166748E+000
final	663	value	a4_imag	1.8121284246444702E+000	1.8121280670166016E+000
final	663	value	dsg	2.6392400264739990E-001	2.6392456889152527E-001
final	664	value	a1_real	4.5021696090698242E+000	4.5021700859069824E+000
final	664	value	a2_real	2.2314574718475342E+000	2.2314813137054443E+000
final	664	value	a2_imag	-1.2006466388702393E+000	-1.2006465196609497E+000
final	664	value	a3_real	-8.7949562072753906E+000	-8.7949542999267578E+000
final	664	value	a4_real	-3.8917748928070068E+000	-3.8918111324310303E+000
final	664	value	a4_imag	1.9199471473693848E+000	1.9199467897415161E+000
final	664	value	dsg	2.7150833606719971E-001	2.7150908112525940E-001
final	665	value	a1_real	3.4917256832122803E+000	3.4917252063751221E+000
final	665	value	a2_real	2.5203189849853516E+000	2.5203371047973633E+000
final	665	value	a2_imag	-1.0285706520080566E+000	-1.0285704135894775E+000
final	665	value	a4_real	-5.6033401489257812E+000	-5.6033782958984375E+000
final	665	value	a4_imag	2.0129761695861816E+000	2.0129759311676025E+000
final	665	value	dsg	2.7723628282546997E-001	2.7723741531372070E-001
final	666	value	a1_real	2.4937529563903809E+000	2.4937527179718018E+000
final	666	value	a2_real	2.5279462337493896E+000	2.5279631614685059E+000
final	666	value	a2_imag	-8.5006940364837646E-001	-8.5006928443908691E-001
final	666	value	a3_real	-7.5677785873413086E+000	-7.5677790641784668E+000
final	666	value	a4_real	-7.2313256263732910E+000	-7.2313647270202637E+000
final	666	value	a4_imag	2.0908749103546143E+000	2.0908746719360352E+000
final	666	value	dsg	2.8119093179702759E-001	2.8119239211082458E-001
final	667	value	a1_real	1.5868184566497803E+000	1.5868183374404907E+000
final	667	value	a2_real	2.2740628719329834E+000	2.2740750312805176E+000
final	667	value	a2_imag	-6.6640394926071167E-001	-6.6640383005142212E-001
final	667	value	a3_real	-6.3517575263977051E+000	-6.3517570495605469E+000
final	667	value	a4_real	-8.6747436523437500E+000	-8.6747827529907227E+000
final	667	value	a4_imag	2.1534082889556885E+000	2.1534078121185303E+000
final	667	value	dsg	2.8360798954963684E-001	2.8360962867736816E-001
final	668	value	a1_real	8.4031111001968384E-001	8.4031105041503906E-001
final	668	value	a2_real	1.7968375682830811E+000	1.7968482971191406E+000
final	668	value	a2_imag	-4.7878599166870117E-001	-4.7878593206405640E-001
final	668	value	a4_real	-9.8437652587890625E+000	-9.8438024520874023E+000
final	668	value	a4_imag	2.2004168033599854E+000	2.2004163265228271E+000
final	668	value	dsg	2.8485488891601562E-001	2.8485661745071411E-001
final	669	value	a1_real	3.1002107262611389E-001	3.1002101302146912E-001
final	669	value	a2_real	1.1492912769317627E+000	1.1492967605590820E+000
final	669	value	a2_imag	-2.8838232159614563E-001	-2.8838229179382324E-001
final	669	value	a3_real	-2.9879245758056641E+000	-2.9879243373870850E+000
final	669	value	a4_real	-1.0665754318237305E+001	-1.0665798187255859E+001
final	669	value	a4_imag	2.2318017482757568E+000	2.2318015098571777E+000
final	669	value	dsg	2.8535786271095276E-001	2.8535997867584229E-001
final	670	value	a2_real	3.9521411061286926E-001	3.9521563053131104E-001
final	670	value	a2_imag	-9.6322923898696899E-002	-9.6322908997535706E-002
final	670	value	a4_real	-1.1089898109436035E+001	-1.1089945793151855E+001
final	670	value	a4_imag	2.2475073337554932E+000	2.2475070953369141E+000
final	670	value	dsg	2.8549957275390625E-001	2.8550189733505249E-001
final	671	value	a1_real	1.6063091754913330E+000	1.6063090562820435E+000
final	671	value	a2_real	-7.9905910491943359E+000	-7.9905691146850586E+000
final	671	value	a3_real	-1.6717602312564850E-001	-1.6717599332332611E-001
final	671	value	a4_real	9.3403667211532593E-001	9.3403524160385132E-001
final	671	value	dsg	1.6195099055767059E-001	1.6195020079612732E-001
final	672	value	a1_real	4.4943194389343262E+000	4.4943189620971680E+000
final	672	value	a2_real	-6.7852096557617188E+000	-6.7851891517639160E+000
final	672	value	a3_real	-1.4378191232681274E+000	-1.4378192424774170E+000
final	672	value	a4_real	2.4579913616180420E+000	2.4579863548278809E+000
final	672	value	a4_imag	6.1232680082321167E-001	6.1232674121856689E-001
final	672	value	dsg	1.7755509912967682E-001	1.7755441367626190E-001
final	673	value	a1_real	6.4818158149719238E+000	6.4818153381347656E+000
final	673	value	a2_real	-4.6429448127746582E+000	-4.6429247856140137E+000
final	673	value	a4_real	3.0237708091735840E+000	3.0237610340118408E+000
final	673	value	a4_imag	9.9512261152267456E-001	9.9512255191802979E-001
final	673	value	dsg	2.0328173041343689E-001	2.0328119397163391E-001
final	674	value	a1_real	7.2066311836242676E+000	7.2066302299499512E+000
final	674	value	a2_real	-2.0604846477508545E+000	-2.0604643821716309E+000
final	674	value	a2_imag	-1.8800950050354004E+000	-1.8800947666168213E+000
final	674	value	a3_real	-6.1254425048828125E+000	-6.1254429817199707E+000
final	674	value	a4_real	2.2431943416595459E+000	2.2431833744049072E+000
final	674	value	a4_imag	1.3419473171234131E+000	1.3419471979141235E+000
final	674	value	dsg	2.3174558579921722E-001	2.3174528777599335E-001
final	675	value	a2_real	3.4467601776123047E-001	3.4468770027160645E-001
final	675	value	a2_imag	-1.6109018325805664E+000	-1.6109015941619873E+000
final	675	value	a4_real	8.7299354374408722E-002	8.7280519306659698E-002
final	675	value	a4_imag	1.6422843933105469E+000	1.6422842741012573E+000
final	676	value	a1_real	5.0444865226745605E+000	5.0444869995117188E+000
final	676	value	a2_real	2.0071737766265869E+000	2.0071887969970703E+000
final	676	value	a4_real	-3.0628280639648438E+000	-3.0628478527069092E+000
final	676	value	a4_imag	1.8885623216629028E+000	1.8885622024536133E+000
final	676	value	dsg	2.7644303441047668E-001	2.7644345164299011E-001
final	677	value	a2_real	2.5907866954803467E+000	2.5907969474792480E+000
final	677	value	a2_imag	-9.4933032989501953E-001	-9.4933021068572998E-001
final	677	value	a3_real	-8.1302194595336914E+000	-8.1302204132080078E+000
final	677	value	a4_real	-6.5012440681457520E+000	-6.5012650489807129E+000
final	677	value	dsg	2.8814488649368286E-001	2.8814566135406494E-001
final	678	value	a1_real	1.2034223079681396E+000	1.2034221887588501E+000
final	678	value	a2_real	2.0858557224273682E+000	2.0858612060546875E+000
final	678	value	a4_real	-9.4008016586303711E+000	-9.4008226394653320E+000
final	678	value	dsg	2.9308477044105530E-001	2.9308569431304932E-001
final	679	value	a1_real	1.4044795930385590E-001	1.4044794440269470E-001
final	679	value	a2_real	7.9087817668914795E-001	7.9087948799133301E-001
final	679	value	a2_imag	-1.9432067871093750E-001	-1.9432066380977631E-001
final	679	value	a3_real	-2.0399010181427002E+000	-2.0399012565612793E+000
final	679	value	a4_real	-1.1052149772644043E+001	-1.1052170753479004E+001
final	679	value	a4_imag	2.2649595737457275E+000	2.2649593353271484E+000
final	679	value	dsg	2.9413250088691711E-001	2.9413354396820068E-001
final	680	value	a1_real	1.6213613748550415E+000	1.6213617324829102E+000
final	680	value	a2_real	-8.0611991882324219E+000	-8.0611829757690430E+000
final	680	value	a3_real	-1.6878937184810638E-001	-1.6878935694694519E-001
final	680	value	a4_real	9.4420897960662842E-001	9.4420707225799561E-001
final	680	value	dsg	1.6586333513259888E-001	1.6586275398731232E-001
final	681	value	a2_real	-6.8450698852539062E+000	-6.8450465202331543E+000
final	681	value	a3_real	-1.4517418146133423E+000	-1.4517415761947632E+000
final	681	value	a4_real	2.4852857589721680E+000	2.4852790832519531E+000
final	681	value	dsg	1.8194465339183807E-001	1.8194387853145599E-001
final	682	value	a2_real	-4.6833987236022949E+000	-4.6833753585815430E+000
final	682	value	a2_imag	-2.1121661663055420E+000	-2.1121664047241211E+000
final	682	value	a3_real	-3.6694045066833496E+000	-3.6694042682647705E+000
final	682	value	a4_real	3.0589833259582520E+000	3.0589716434478760E+000
final	682	value	a4_imag	1.0045963525772095E+000	1.0045964717864990E+000
final	682	value	dsg	2.0843736827373505E-001	2.0843675732612610E-001
final	683	value	a1_real	7.2744979858398438E+000	7.2744989395141602E+000
final	683	value	a2_real	-2.0770318508148193E+000	-2.0770096778869629E+000
final	683	value	a2_imag	-1.8961657285690308E+000	-1.8961658477783203E+000
final	683	value	a4_real	2.2728803157806396E+000	2.2728669643402100E+000
final	683	value	a4_imag	1.3543837070465088E+000	1.3543838262557983E+000
final	683	value	dsg	2.3770146071910858E-001	2.3770114779472351E-001
final	684	value	a2_real	3.5063320398330688E-001	3.5065537691116333E-001
final	684	value	a4_real	9.7194895148277283E-002	9.7181543707847595E-002
final	684	value	a4_imag	1.6570272445678711E+000	1.6570273637771606E+000
final	685	value	a1_real	5.0918369293212891E+000	5.0918364524841309E+000
final	685	value	a2_real	2.0285477638244629E+000	2.0285611152648926E+000
final	685	value	a3_real	-9.0351428985595703E+000	-9.0351448059082031E+000
final	685	value	a4_real	-3.0833806991577148E+000	-3.0834023952484131E+000
final	685	value	a4_imag	1.9049606323242188E+000	1.9049607515335083E+000
final	685	value	dsg	2.8346818685531616E-001	2.8346869349479675E-001
final	686	value	a1_real	3.0490360260009766E+000	3.0490365028381348E+000
final	686	value	a2_real	2.6171078681945801E+000	2.6171190738677979E+000
final	686	value	a2_imag	-9.5661544799804688E-001	-9.5661556720733643E-001
final	686	value	a4_real	-6.5556511878967285E+000	-6.5556735992431641E+000
final	686	value	dsg	2.9535210132598877E-001	2.9535287618637085E-001
final	687	value	a2_real	2.1066420078277588E+000	2.1066482067108154E+000
final	687	value	a3_real	-5.7387280464172363E+000	-5.7387275695800781E+000
final	687	value	a4_real	-9.4839076995849609E+000	-9.4839210510253906E+000
final	687	value	dsg	3.0029794573783875E-001	3.0029857158660889E-001
final	688	value	a2_real	7.9868996143341064E-001	7.9869139194488525E-001
final	688	value	a4_real	-1.1151595115661621E+001	-1.1151616096496582E+001
final	688	value	a4_imag	2.2833545207977295E+000	2.2833547592163086E+000
final	688	value	dsg	3.0129536986351013E-001	3.0129641294479370E-001
final	689	value	a1_real	2.9048967361450195E+000	2.9048962593078613E+000
final	689	value	a2_real	-7.7356448173522949E+000	-7.7356081008911133E+000
final	689	value	a2_imag	-2.3277070522308350E+000	-2.3277065753936768E+000
final	689	value	a4_real	1.6650971174240112E+000	1.6650907993316650E+000
final	689	value	a4_imag	3.8017162680625916E-001	3.8017156720161438E-001
final	689	value	dsg	1.7284606397151947E-001	1.7284475266933441E-001
final	690	value	a1_real	4.7833151817321777E+000	4.7833147048950195E+000
final	690	value	a2_real	-6.7143497467041016E+000	-6.7143211364746094E+000
final	690	value	a2_imag	-2.2620420455932617E+000	-2.2620415687561035E+000
final	690	value	a3_real	-1.6278369426727295E+000	-1.6278370618820190E+000
final	690	value	a4_real	2.5986447334289551E+000	2.5986340045928955E+000
final	690	value	a4_imag	6.5720784664154053E-001	6.5720772743225098E-001
final	690	value	dsg	1.8632887303829193E-001	1.8632784485816956E-001
final	691	value	a1_real	5.8503947257995605E+000	5.8503952026367188E+000
final	691	value	a2_real	-5.7256097793579102E+000	-5.7255740165710449E+000
final	691	value	a2_imag	-2.1950407028198242E+000	-2.1950404644012451E+000
final	691	value	a4_real	2.9805088043212891E+000	2.9804959297180176E+000
final	691	value	a4_imag	8.4651082754135132E-001	8.4651070833206177E-001
final	691	value	dsg	1.9879427552223206E-001	1.9879315793514252E-001
final	692	value	a1_real	6.5356917381286621E+000	6.5356926918029785E+000
final	692	value	a2_real	-4.7714705467224121E+000	-4.7714357376098633E+000
final	692	value	a2_imag	-2.1265170574188232E+000	-2.1265168190002441E+000
final	692	value	a3_real	-3.6202054023742676E+000	-3.6202056407928467E+000
final	692	value	a4_real	3.0785131454467773E+000	3.0784986019134521E+000
final	692	value	a4_imag	9.9937421083450317E-001	9.9937409162521362E-001
final	692	value	dsg	2.1033516526222229E-001	2.1033424139022827E-001
final	693	value	a1_real	6.9694242477416992E+000	6.9694237709045410E+000
final	693	value	a2_real	-3.8560009002685547E+000	-3.8559653759002686E+000
final	693	value	a2_imag	-2.0563952922821045E+000	-2.0563948154449463E+000
final	693	value	a4_real	2.9770996570587158E+000	2.9770808219909668E+000
final	693	value	a4_imag	1.1305441856384277E+000	1.1305440664291382E+000
final	693	value	dsg	2.2101654112339020E-001	2.2101564705371857E-001
final	694	value	a1_real	7.2149968147277832E+000	7.2149963378906250E+000
final	694	value	a2_real	-2.9800636768341064E+000	-2.9800283908843994E+000
final	694	value	a2_imag	-1.9843200445175171E+000	-1.9843196868896484E+000
final	694	value	a3_real	-5.3786568641662598E+000	-5.3786573410034180E+000
final	694	value	a4_real	2.7173576354980469E+000	2.7173388004302979E+000
final	694	value	a4_imag	1.2471668720245361E+000	1.2471666336059570E+000
final	694	value	dsg	2.3093189299106598E-001	2.3093120753765106E-001
final	695	value	a1_real	7.3079538345336914E+000	7.3079533576965332E+000
final	695	value	a2_real	-2.1502175331115723E+000	-2.1501917839050293E+000
final	695	value	a2_imag	-1.9103473424911499E+000	-1.9103471040725708E+000
final	695	value	a4_real	2.3250236511230469E+000	2.3250038623809814E+000
final	695	value	a4_imag	1.3526370525360107E+000	1.3526369333267212E+000
final	695	value	dsg	2.4010734260082245E-001	2.4010685086250305E-001
final	696	value	a1_real	7.2725381851196289E+000	7.2725377082824707E+000
final	696	value	a2_real	-1.3674343824386597E+000	-1.3674089908599854E+000
final	696	value	a2_imag	-1.8340040445327759E+000	-1.8340035676956177E+000
final	696	value	a3_real	-6.8623046875000000E+000	-6.8623042106628418E+000
final	696	value	a4_real	1.8155786991119385E+000	1.8155548572540283E+000
final	696	value	a4_imag	1.4496854543685913E+000	1.4496852159500122E+000
final	696	value	dsg	2.4862462282180786E-001	2.4862423539161682E-001
final	697	value	a2_real	-6.3650298118591309E-001	-6.3647753000259399E-001
final	697	value	a2_imag	-1.7550721168518066E+000	-1.7550718784332275E+000
final	697	value	a3_real	-7.4868602752685547E+000	-7.4868612289428711E+000
final	697	value	a4_real	1.2013865709304810E+000	1.2013615369796753E+000
final	697	value	a4_imag	1.5398055315017700E+000	1.5398052930831909E+000
final	697	value	dsg	2.5651732087135315E-001	2.5651714205741882E-001
final	698	value	a1_real	6.8788995742797852E+000	6.8788986206054688E+000
final	698	value	a2_real	3.8316417485475540E-002	3.8341347128152847E-002
final	698	value	a2_imag	-1.6731759309768677E+000	-1.6731755733489990E+000
final	698	value	a4_real	4.9151718616485596E-001	4.9149224162101746E-001
final	698	value	a4_imag	1.6241608858108521E+000	1.6241606473922729E+000
final	698	value	dsg	2.6382178068161011E-001	2.6382169127464294E-001
final	699	value	a1_real	6.5423111915588379E+000	6.5423121452331543E+000
final	699	value	a2_real	6.5316617488861084E-001	6.5319103002548218E-001
final	699	value	a2_imag	-1.5877118110656738E+000	-1.5877115726470947E+000
final	699	value	a4_real	-3.0818012356758118E-001	-3.0820509791374207E-001
final	699	value	a4_imag	1.7037366628646851E+000	1.7037364244461060E+000
final	699	value	dsg	2.7057379484176636E-001	2.7057394385337830E-001
final	700	value	a1_real	6.1244997978210449E+000	6.1244993209838867E+000
final	700	value	a2_real	1.2005499601364136E+000	1.2005739212036133E+000
final	700	value	a2_imag	-1.4983569383621216E+000	-1.4983566999435425E+000
final	700	value	a4_real	-1.1891605854034424E+000	-1.1891864538192749E+000
final	700	value	a4_imag	1.7789446115493774E+000	1.7789442539215088E+000
final	700	value	dsg	2.7676802873611450E-001	2.7676829695701599E-001
final	701	value	a1_real	5.6314744949340820E+000	5.6314735412597656E+000
final	701	value	a2_real	1.6748644113540649E+000	1.6748878955841064E+000
final	701	value	a2_imag	-1.4042016267776489E+000	-1.4042015075683594E+000
final	701	value	a4_real	-2.1476492881774902E+000	-2.1476833820343018E+000
final	701	value	a4_imag	1.8504368066787720E+000	1.8504365682601929E+000
final	701	value	dsg	2.8242093324661255E-001	2.8242141008377075E-001
final	702	value	a1_real	5.0687179565429688E+000	5.0687174797058105E+000
final	702	value	a2_real	2.0679056644439697E+000	2.0679240226745605E+000
final	702	value	a2_imag	-1.3041971921920776E+000	-1.3041969537734985E+000
final	702	value	a3_real	-9.0813045501708984E+000	-9.0813035964965820E+000
final	702	value	a4_real	-3.1793079376220703E+000	-3.1793346405029297E+000
final	702	value	a4_imag	1.9186363220214844E+000	1.9186360836029053E+000
final	702	value	dsg	2.8752735257148743E-001	2.8752785921096802E-001
final	703	value	a1_real	4.4417629241943359E+000	4.4417634010314941E+000
final	703	value	a2_real	2.3687748908996582E+000	2.3687930107116699E+000
final	703	value	a2_imag	-1.1970019340515137E+000	-1.1970016956329346E+000
final	703	value	a3_imag	-1.5200026333332062E-001	-1.5200027823448181E-001
final	703	value	a4_real	-4.2788782119750977E+000	-4.2789049148559570E+000
final	703	value	a4_imag	1.9838117361068726E+000	1.9838114976882935E+000
final	703	value	dsg	2.9206463694572449E-001	2.9206532239913940E-001
final	704	value	a1_real	3.7528402805328369E+000	3.7528398036956787E+000
final	704	value	a2_real	2.5637488365173340E+000	2.5637614727020264E+000
final	704	value	a2_imag	-1.0800955295562744E+000	-1.0800952911376953E+000
final	704	value	a3_real	-8.7201385498046875E+000	-8.7201395034790039E+000
final	704	value	a4_real	-5.4463005065917969E+000	-5.4463329315185547E+000
final	704	value	a4_imag	2.0464432239532471E+000	2.0464429855346680E+000
final	704	value	dsg	2.9601776599884033E-001	2.9601874947547913E-001
final	705	value	a1_real	3.0082399845123291E+000	3.0082395076751709E+000
final	705	value	a2_real	2.6306269168853760E+000	2.6306438446044922E+000
final	705	value	a2_imag	-9.5040917396545410E-001	-9.5040899515151978E-001
final	705	value	a3_real	-8.2060928344726562E+000	-8.2060937881469727E+000
