call_id	energy_index	angle_index	reaction	energy_mev	angle_cm_deg	a1_real	a1_imag	a2_real	a2_imag	a3_real	a3_imag	a4_real	a4_imag	dsg
5	1	5	1	1.4680000305175781E+002	7.2500000000000000E+001	1.8798002004623413E+000	-2.1928119531366974E-004	-3.3435490727424622E-001	6.8938456475734711E-002	-1.5331736803054810E+000	1.6223918646574020E-004	3.3682025969028473E-002	-5.0695862621068954E-002	4.8209670931100845E-003
5	1	6	1	1.4680000305175781E+002	8.8500000000000000E+001	1.7514742612838745E+000	-2.0301570475567132E-004	1.2458334863185883E-001	6.1309151351451874E-002	-1.9041343927383423E+000	1.9956720643676817E-004	-4.3087235093116760E-001	-5.9900447726249695E-002	5.5414712987840176E-003
5	1	7	1	1.4680000305175781E+002	1.0450000000000000E+002	1.4508925676345825E+000	-1.6709738702047616E-004	4.7016033530235291E-001	5.2465759217739105E-002	-2.0981290340423584E+000	2.1777972870040685E-004	-1.0280425548553467E+000	-6.7960649728775024E-002	6.2565398402512074E-003
5	1	8	1	1.4680000305175781E+002	1.2050000000000000E+002	1.0473220348358154E+000	-1.1989802442258224E-004	6.5587359666824341E-001	4.2573641985654831E-002	-2.0580284595489502E+000	2.1170086984056979E-004	-1.6828438043594360E+000	-7.4709177017211914E-002	6.9063697010278702E-003
5	1	9	1	1.4680000305175781E+002	1.3650000000000000E+002	6.2518298625946045E-001	-7.1208000008482486E-005	6.6409754753112793E-001	3.1823351979255676E-002	-1.7644979953765869E+000	1.8012512009590864E-004	-2.3049478530883789E+000	-8.0002680420875549E-002	7.4391984380781651E-003
5	1	10	1	1.4680000305175781E+002	1.5250000000000000E+002	2.6911509037017822E-001	-3.0536284612026066E-005	5.0916051864624023E-001	2.0427133888006210E-002	-1.2407246828079224E+000	1.2594029249157757E-004	-2.8037855625152588E+000	-8.3726339042186737E-002	7.8199096024036407E-003
5	1	11	1	1.4680000305175781E+002	1.6850000000000000E+002	4.8994135111570358E-002	-5.5472319218097255E-006	2.3482140898704529E-001	8.6142541840672493E-003	-5.4949301481246948E-001	5.5594846344320104E-005	-3.1042783260345459E+000	-8.5798136889934540E-002	8.0316774547100067E-003
5	1	1	1	1.4680000305175781E+002	8.4399995803833008E+000	3.5701885819435120E-001	-4.2313979065511376E-005	-1.8830069303512573E+000	8.4981858730316162E-002	-2.9061013832688332E-002	3.1501606372330571E-006	1.2779535353183746E-001	-6.2886755913496017E-003	2.9687767382711172E-003
5	1	2	1	1.4680000305175781E+002	2.4500000000000000E+001	9.8867315053939819E-001	-1.1696428555296734E-004	-1.6795042753219604E+000	8.3303488790988922E-002	-2.3703558743000031E-001	2.5623185138101690E-005	3.2766163349151611E-001	-1.8139444291591644E-002	3.1866892240941525E-003
5	1	3	1	1.4680000305175781E+002	4.0500000000000000E+001	1.4871780872344971E+000	-1.7533400387037545E-004	-1.3122016191482544E+000	8.0031208693981171E-002	-6.0692626237869263E-001	6.5265558077953756E-005	4.0849202871322632E-001	-2.9610948637127876E-002	3.5937973298132420E-003
5	1	4	1	1.4680000305175781E+002	5.6500000000000000E+001	1.7940199375152588E+000	-2.1049432689324021E-004	-8.3907985687255859E-001	7.5215704739093781E-002	-1.0690306425094604E+000	1.1412262392695993E-004	3.1792160868644714E-001	-4.0532797574996948E-002	4.1539613157510757E-003
5	1	5	1	1.4680000305175781E+002	7.2500000000000000E+001	1.8798002004623413E+000	-2.1928119531366974E-004	-3.3435490727424622E-001	6.8938456475734711E-002	-1.5331736803054810E+000	1.6223918646574020E-004	3.3682025969028473E-002	-5.0695862621068954E-002	4.8209670931100845E-003
5	1	6	1	1.4680000305175781E+002	8.8500000000000000E+001	1.7514742612838745E+000	-2.0301570475567132E-004	1.2458334863185883E-001	6.1309151351451874E-002	-1.9041343927383423E+000	1.9956720643676817E-004	-4.3087235093116760E-001	-5.9900447726249695E-002	5.5414712987840176E-003
5	1	7	1	1.4680000305175781E+002	1.0450000000000000E+002	1.4508925676345825E+000	-1.6709738702047616E-004	4.7016033530235291E-001	5.2465759217739105E-002	-2.0981290340423584E+000	2.1777972870040685E-004	-1.0280425548553467E+000	-6.7960649728775024E-002	6.2565398402512074E-003
5	1	8	1	1.4680000305175781E+002	1.2050000000000000E+002	1.0473220348358154E+000	-1.1989802442258224E-004	6.5587359666824341E-001	4.2573641985654831E-002	-2.0580284595489502E+000	2.1170086984056979E-004	-1.6828438043594360E+000	-7.4709177017211914E-002	6.9063697010278702E-003
5	1	9	1	1.4680000305175781E+002	1.3650000000000000E+002	6.2518298625946045E-001	-7.1208000008482486E-005	6.6409754753112793E-001	3.1823351979255676E-002	-1.7644979953765869E+000	1.8012512009590864E-004	-2.3049478530883789E+000	-8.0002680420875549E-002	7.4391984380781651E-003
5	1	10	1	1.4680000305175781E+002	1.5250000000000000E+002	2.6911509037017822E-001	-3.0536284612026066E-005	5.0916051864624023E-001	2.0427133888006210E-002	-1.2407246828079224E+000	1.2594029249157757E-004	-2.8037855625152588E+000	-8.3726339042186737E-002	7.8199096024036407E-003
5	1	11	1	1.4680000305175781E+002	1.6850000000000000E+002	4.8994135111570358E-002	-5.5472319218097255E-006	2.3482140898704529E-001	8.6142541840672493E-003	-5.4949301481246948E-001	5.5594846344320104E-005	-3.1042783260345459E+000	-8.5798136889934540E-002	8.0316774547100067E-003
