call_id	energy_index	family	branch	legacy_l	form_selector	energy_mev	multipole_real	multipole_imag
2	1	3	2	1	135	1.4530000305175781E+002	7.6428098678588867E+000	-2.0024202764034271E-001
2	1	3	2	2	134	1.4530000305175781E+002	-2.2156357765197754E-002	5.6006221711868420E-005
2	1	3	2	3	134	1.4530000305175781E+002	4.5096548274159431E-004	1.1087129792031192E-007
2	1	3	2	4	134	1.4530000305175781E+002	-8.7455555330961943E-007	-1.0210834781865241E-011
2	1	3	2	5	25	1.4530000305175781E+002	-4.3200998334214091E-012	6.7210568753666189E-028
2	1	3	2	6	25	1.4530000305175781E+002	-7.1054273576010019E-015	1.6935673128308057E-034
2	1	4	1	1	0	1.4530000305175781E+002	0.0000000000000000E+000	0.0000000000000000E+000
2	1	4	1	2	134	1.4530000305175781E+002	-4.2051064968109131E-001	7.5795491284225136E-005
2	1	4	1	3	134	1.4530000305175781E+002	-3.0153803527355194E-004	3.9866684176104172E-008
2	1	4	1	4	134	1.4530000305175781E+002	-8.0126119428314269E-007	2.2275230271429081E-011
2	1	4	1	5	25	1.4530000305175781E+002	1.2744294508593157E-010	1.4244402961750247E-028
2	1	4	1	6	25	1.4530000305175781E+002	1.9717560917342780E-013	7.7106454366973281E-035
2	1	4	2	1	0	1.4530000305175781E+002	0.0000000000000000E+000	0.0000000000000000E+000
2	1	4	2	2	134	1.4530000305175781E+002	7.6873868703842163E-002	-5.2664112445199862E-005
2	1	4	2	3	134	1.4530000305175781E+002	-3.8779573515057564E-004	-5.6969259532024807E-008
2	1	4	2	4	134	1.4530000305175781E+002	9.2793590738438070E-005	-3.7625258811346818E-012
2	1	4	2	5	25	1.4530000305175781E+002	8.6743057181593031E-011	-1.6831105025582160E-028
2	1	4	2	6	25	1.4530000305175781E+002	1.3500311979441904E-013	-3.3980898541898535E-035
2	1	5	1	1	0	1.4530000305175781E+002	0.0000000000000000E+000	0.0000000000000000E+000
2	1	5	1	2	0	1.4530000305175781E+002	0.0000000000000000E+000	0.0000000000000000E+000
2	1	5	1	3	134	1.4530000305175781E+002	-1.2256130576133728E-003	-4.3178008013455837E-007
2	1	5	1	4	134	1.4530000305175781E+002	-8.5872889030724764E-006	-1.5253116825153512E-010
2	1	5	1	5	3	1.4530000305175781E+002	-3.2468960853293538E-010	-1.1227082462394034E-027
2	1	5	1	6	3	1.4530000305175781E+002	-4.5474735088646412E-013	-6.7137464451127411E-034
2	1	5	2	1	135	1.4530000305175781E+002	1.3956565856933594E+001	2.6447904109954834E-001
2	1	5	2	2	134	1.4530000305175781E+002	2.1872296929359436E-002	-5.5128079111455008E-005
2	1	5	2	3	134	1.4530000305175781E+002	-4.8614526167511940E-004	-1.1178710934700575E-007
2	1	5	2	4	134	1.4530000305175781E+002	8.7426451500505209E-007	1.0207532735728719E-011
2	1	5	2	5	3	1.4530000305175781E+002	4.3200998334214091E-012	-6.7213693575000958E-028
2	1	5	2	6	3	1.4530000305175781E+002	7.1054273576010019E-015	-1.6935559481881561E-034
2	1	6	1	1	0	1.4530000305175781E+002	0.0000000000000000E+000	0.0000000000000000E+000
2	1	6	1	2	134	1.4530000305175781E+002	3.2695788145065308E-001	-1.7288835078943521E-004
2	1	6	1	3	134	1.4530000305175781E+002	-8.7395077571272850E-005	-4.5864847919574459E-008
2	1	6	1	4	134	1.4530000305175781E+002	-2.4897433468140662E-004	-1.1298773028300957E-010
2	1	6	1	5	25	1.4530000305175781E+002	-1.2744294508593157E-010	-1.4240713602200530E-028
2	1	6	1	6	3	1.4530000305175781E+002	-1.9717560917342780E-013	-7.7109324226228218E-035
